movieId,r_bar_i,percentile,group
59974,3.25,50.94,G8
59976,3.68,81.7,G10
59985,3.52,72.35,G10
59988,4.0,94.92,G10
59995,3.78,87.05,G10
60007,3.55,74.04,G10
60014,3.31,55.29,G8
60020,3.32,55.9,G8
60030,3.26,52.37,G8
60032,2.66,19.07,G4
60037,2.53,16.25,G4
60040,3.36,58.55,G8
60044,3.03,38.73,G6
60046,3.59,76.28,G10
60059,3.6,76.62,G10
60069,4.04,96.89,G10
60072,3.29,54.02,G8
60074,3.23,49.04,G7
60086,3.75,85.34,G10
60096,3.54,73.2,G10
60103,3.62,77.85,G10
60106,2.32,9.55,G3
60110,3.12,43.3,G7
60124,3.4,60.95,G9
60126,3.27,52.69,G8
60128,3.36,58.64,G8
60133,3.14,44.11,G7
60135,3.54,73.33,G10
60137,3.71,82.98,G10
60141,3.1,41.65,G7
60145,3.5,68.96,G9
60147,3.41,61.81,G9
60150,3.31,55.29,G8
60161,3.66,80.15,G10
60179,2.82,24.99,G5
60183,3.6,76.62,G10
60189,2.53,16.26,G4
60193,3.15,44.68,G7
60198,3.75,85.34,G10
60201,3.76,86.23,G10
60213,3.67,80.62,G10
60223,3.7,82.53,G10
60225,3.5,68.96,G9
60227,3.79,87.16,G10
60229,3.2,47.63,G7
60231,3.5,68.96,G9
60237,2.75,22.24,G5
60240,2.0,5.36,G3
60243,3.1,41.88,G7
60256,3.83,89.14,G10
60259,3.13,43.78,G7
60284,2.93,29.37,G5
60286,2.74,21.32,G5
60289,3.33,56.12,G8
60291,3.84,89.58,G10
60293,3.58,75.45,G10
60295,3.82,88.65,G10
60299,3.0,34.83,G6
60303,3.44,63.61,G9
60309,3.88,90.69,G10
60311,3.51,72.2,G10
60314,3.23,49.08,G7
60316,3.0,34.83,G6
60322,3.15,44.68,G7
60333,3.88,90.84,G10
60336,3.79,87.43,G10
60338,2.8,24.42,G5
60341,3.68,81.62,G10
60343,3.19,47.22,G7
60353,2.61,17.87,G4
60356,3.5,68.96,G9
60363,2.22,8.07,G3
60365,3.39,60.63,G9
60376,3.5,68.96,G9
60382,3.55,73.49,G10
60384,3.53,72.96,G10
60389,3.43,62.84,G9
60391,2.81,24.59,G5
60393,3.73,83.91,G10
60397,3.17,46.32,G7
60405,3.03,38.73,G6
60408,3.76,86.07,G10
60411,3.48,65.47,G9
60418,3.37,59.24,G8
60421,3.29,53.59,G8
60436,3.14,44.3,G7
60450,3.31,55.0,G8
60461,3.53,72.58,G10
60463,2.12,7.09,G3
60469,3.96,92.78,G10
60471,2.99,31.41,G6
60475,3.8,87.84,G10
60479,2.54,16.44,G4
60482,3.31,55.29,G8
60484,3.25,50.94,G8
60487,3.71,82.84,G10
60494,3.5,68.96,G9
60503,3.55,74.02,G10
60508,2.5,14.16,G4
60514,2.87,27.06,G5
60516,2.55,16.64,G4
60522,2.86,26.82,G5
60524,3.06,39.95,G6
60526,3.27,52.77,G8
60530,3.49,65.7,G9
60538,2.7,20.23,G5
60544,3.54,73.33,G10
60546,3.62,77.53,G10
60551,3.59,75.8,G10
60566,3.69,82.22,G10
60568,3.1,41.88,G7
60579,3.27,52.59,G8
60585,3.45,64.23,G9
60590,2.78,23.63,G5
60599,3.1,42.13,G7
60609,3.62,77.72,G10
60616,3.0,34.83,G6
60618,2.75,22.24,G5
60625,3.73,83.91,G10
60641,3.64,79.18,G10
60647,3.34,57.69,G8
60649,2.31,9.47,G3
60654,3.14,43.89,G7
60666,3.16,44.97,G7
60674,3.67,81.12,G10
60684,3.73,84.15,G10
60686,3.43,62.69,G9
60688,2.62,18.23,G4
60702,2.36,10.36,G4
60707,2.79,23.77,G5
60728,3.2,47.63,G7
60735,3.49,66.02,G9
60737,3.18,46.75,G7
60743,3.5,68.96,G9
60745,3.52,72.28,G10
60753,3.77,86.41,G10
60756,3.4,60.71,G9
60758,3.45,64.15,G9
60760,2.9,28.45,G5
60763,3.39,60.18,G9
60766,3.89,91.0,G10
60768,2.79,23.96,G5
60803,3.32,55.8,G8
60806,2.92,28.88,G5
60816,3.71,83.13,G10
60818,3.63,78.62,G10
60825,2.6,17.62,G4
60827,3.1,41.88,G7
60832,2.91,28.56,G5
60838,3.75,85.34,G10
60857,3.3,54.12,G8
60880,4.17,97.88,G10
60885,3.34,57.52,G8
60887,3.71,83.25,G10
60894,3.26,52.43,G8
60896,3.83,89.14,G10
60904,4.09,97.32,G10
60914,2.3,9.36,G3
60930,2.5,14.16,G4
60937,2.63,18.37,G4
60939,2.98,31.2,G6
60941,2.99,31.38,G6
60943,3.71,82.91,G10
60946,3.18,46.41,G7
60948,3.32,55.79,G8
60950,3.68,81.33,G10
60979,3.65,79.43,G10
60981,3.0,34.83,G6
60983,3.5,68.96,G9
60990,3.69,81.94,G10
60992,3.7,82.32,G10
61004,3.0,34.83,G6
61009,3.5,68.96,G9
61011,2.74,21.33,G5
61013,3.59,76.09,G10
61018,3.44,63.61,G9
61024,3.55,73.58,G10
61026,3.63,78.53,G10
61031,3.4,60.95,G9
61035,2.76,23.14,G5
61037,3.57,75.14,G10
61041,3.33,56.81,G8
61048,2.75,22.24,G5
61071,3.09,41.45,G7
61073,2.69,20.12,G5
61075,3.49,66.03,G9
61083,2.83,25.61,G5
61091,3.75,85.34,G10
61100,3.47,64.92,G9
61108,3.23,49.38,G7
61110,2.88,27.28,G5
61116,2.95,30.26,G6
61123,2.45,11.68,G4
61132,3.42,62.44,G9
61136,3.11,42.63,G7
61160,3.04,39.07,G6
61167,3.32,55.82,G8
61206,3.52,72.56,G10
61210,2.58,17.16,G4
61215,3.29,54.04,G8
61236,3.93,92.33,G10
61240,4.01,96.64,G10
61246,3.16,45.33,G7
61248,3.14,43.93,G7
61250,2.87,26.87,G5
61253,3.12,43.3,G7
61255,3.08,40.56,G7
61257,3.68,81.31,G10
61262,3.07,40.12,G7
61264,3.15,44.78,G7
61267,2.24,8.23,G3
61269,3.22,48.61,G7
61279,3.36,58.81,G8
61285,3.93,92.21,G10
61289,3.1,41.68,G7
61301,3.23,49.08,G7
61312,3.12,42.8,G7
61314,1.94,4.12,G2
61317,2.82,24.87,G5
61319,3.3,54.18,G8
61323,3.57,74.75,G10
61348,1.51,2.73,G2
61350,2.89,27.76,G5
61352,3.55,73.63,G10
61354,2.4,11.06,G4
61357,3.45,64.17,G9
61361,2.86,26.74,G5
61373,3.53,72.87,G10
61394,3.16,45.2,G7
61396,3.72,83.63,G10
61398,2.08,6.84,G3
61401,2.46,12.0,G4
61406,3.86,90.24,G10
61414,2.8,24.28,G5
61434,3.5,68.96,G9
61449,3.43,62.56,G9
61451,3.77,86.56,G10
61465,2.7,20.51,G5
61467,3.12,43.3,G7
61470,3.23,49.08,G7
61473,3.23,49.26,G7
61475,4.0,94.92,G10
61493,3.17,46.31,G7
61553,2.75,22.24,G5
61560,3.5,68.96,G9
61567,2.27,9.06,G3
61586,3.6,76.62,G10
61628,3.31,55.29,G8
61634,2.45,11.79,G4
61638,2.5,14.16,G4
61646,3.58,75.48,G10
61678,3.21,48.18,G7
61692,2.78,23.45,G5
61695,3.62,78.15,G10
61697,2.94,29.88,G5
61705,2.97,30.91,G6
61707,3.33,56.81,G8
61724,3.73,84.17,G10
61729,3.48,65.34,G9
61742,3.45,63.73,G9
61768,2.94,29.69,G5
61816,3.43,62.93,G9
61818,2.18,7.75,G3
61862,3.07,40.52,G7
61868,3.5,68.96,G9
61913,3.79,87.16,G10
61931,2.73,21.17,G5
61934,2.67,19.42,G4
61937,3.74,84.48,G10
61941,3.41,61.36,G9
61948,2.91,28.54,G5
61950,2.98,31.25,G6
61961,3.27,52.92,G8
61967,3.7,82.33,G10
61970,3.33,56.81,G8
61986,3.38,59.96,G8
61991,2.95,30.03,G6
61994,3.4,60.95,G9
62000,3.39,60.22,G9
62008,3.38,59.55,G8
62010,3.24,49.76,G7
62014,3.17,45.77,G7
62049,3.71,83.1,G10
62054,3.71,83.25,G10
62063,3.25,50.94,G8
62081,3.29,53.84,G8
62113,3.23,48.99,G7
62115,3.65,79.73,G10
62137,2.93,29.48,G5
62153,3.22,48.78,G7
62155,3.5,66.08,G9
62157,3.38,60.14,G9
62198,3.63,78.76,G10
62203,3.58,75.34,G10
62206,4.75,99.54,G10
62208,3.96,92.78,G10
62213,2.12,7.18,G3
62235,3.51,71.9,G10
62237,3.0,34.83,G6
62245,3.98,93.11,G10
62250,3.49,65.69,G9
62254,3.8,87.84,G10
62265,3.01,38.2,G6
62277,3.09,41.38,G7
62293,3.55,73.98,G10
62299,2.04,6.62,G3
62304,3.45,63.97,G9
62331,3.51,72.06,G10
62334,2.58,17.29,G4
62336,4.02,96.69,G10
62344,3.37,59.28,G8
62374,3.6,76.44,G10
62376,3.42,62.26,G9
62378,3.07,40.27,G7
62383,3.28,53.17,G8
62385,2.95,30.26,G6
62390,2.98,31.1,G6
62394,2.63,18.4,G4
62420,3.25,50.94,G8
62434,3.37,58.97,G8
62437,3.2,47.9,G7
62439,3.23,49.08,G7
62467,4.0,94.92,G10
62474,2.83,25.61,G5
62511,3.72,83.34,G10
62514,3.12,43.3,G7
62526,3.31,55.29,G8
62553,3.64,79.03,G10
62577,3.29,53.59,G8
62586,2.46,11.89,G4
62594,3.4,61.32,G9
62644,3.84,89.38,G10
62660,3.29,53.59,G8
62662,3.74,84.38,G10
62669,3.67,80.62,G10
62671,3.0,34.83,G6
62718,3.31,54.97,G8
62721,3.36,58.81,G8
62726,3.39,60.63,G9
62729,2.94,29.85,G5
62733,3.08,40.69,G7
62761,4.0,94.92,G10
62764,2.79,24.03,G5
62781,4.0,94.92,G10
62788,2.44,11.54,G4
62792,3.24,49.72,G7
62796,2.97,30.8,G6
62799,3.61,77.5,G10
62801,3.89,91.11,G10
62803,3.72,83.57,G10
62834,2.99,31.45,G6
62836,3.25,49.93,G7
62847,3.3,54.46,G8
62849,3.71,83.17,G10
62851,2.88,27.28,G5
62912,2.45,11.86,G4
62916,2.6,17.62,G4
62920,3.5,68.96,G9
62925,3.14,43.97,G7
62953,2.67,19.42,G4
62956,3.65,79.45,G10
62970,3.41,61.42,G9
62972,3.42,62.42,G9
62974,3.36,58.61,G8
62999,3.34,57.58,G8
63001,3.67,80.62,G10
63007,1.5,2.22,G2
63033,3.35,57.9,G8
63062,3.75,84.63,G10
63069,3.29,53.8,G8
63072,3.62,77.64,G10
63082,3.95,92.67,G10
63113,3.39,60.21,G9
63119,3.05,39.26,G6
63121,3.36,58.7,G8
63131,3.63,78.52,G10
63134,3.25,50.94,G8
63141,2.0,5.36,G3
63179,3.44,63.11,G9
63181,3.06,39.95,G6
63187,3.25,50.94,G8
63189,3.29,53.86,G8
63194,3.41,61.67,G9
63222,3.45,63.85,G9
63226,3.81,88.3,G10
63229,4.25,98.3,G10
63237,2.71,20.58,G5
63239,3.11,42.36,G7
63271,2.0,5.36,G3
63273,2.41,11.17,G4
63276,3.52,72.56,G10
63278,3.5,68.96,G9
63283,3.44,63.61,G9
63310,3.45,63.97,G9
63312,3.37,59.02,G8
63327,3.25,50.94,G8
63329,3.28,53.25,G8
63332,3.43,62.69,G9
63339,3.25,50.94,G8
63391,3.67,80.62,G10
63393,2.39,10.8,G4
63433,3.82,88.44,G10
63436,2.77,23.39,G5
63446,3.41,61.52,G9
63458,2.25,8.6,G3
63468,2.88,27.28,G5
63479,3.26,52.21,G8
63481,3.02,38.53,G6
63483,2.5,14.16,G4
63515,3.59,76.02,G10
63540,1.94,4.14,G2
63544,3.73,83.91,G10
63590,3.58,75.62,G10
63617,2.79,23.96,G5
63629,3.33,56.81,G8
63645,3.68,81.24,G10
63647,3.58,75.27,G10
63662,3.5,68.96,G9
63676,3.85,89.65,G10
63688,3.25,50.94,G8
63692,4.25,98.3,G10
63698,3.57,74.77,G10
63758,2.75,22.24,G5
63760,3.5,68.96,G9
63768,3.59,76.09,G10
63772,3.5,68.96,G9
63781,3.58,75.62,G10
63788,2.86,26.7,G5
63791,2.62,18.23,G4
63793,3.11,42.23,G7
63806,2.88,27.28,G5
63808,3.7,82.37,G10
63810,3.5,68.96,G9
63826,3.37,59.07,G8
63828,3.14,43.91,G7
63836,3.0,34.83,G6
63840,3.75,85.34,G10
63853,3.25,52.02,G8
63859,3.53,73.01,G10
63862,2.62,18.23,G4
63876,3.88,90.81,G10
63989,3.21,48.03,G7
63992,2.8,24.47,G5
64010,2.98,31.22,G6
64030,3.07,40.14,G7
64032,2.93,29.21,G5
64034,3.86,90.2,G10
64037,3.12,42.83,G7
64099,2.5,14.16,G4
64114,3.66,79.81,G10
64116,3.02,38.41,G6
64153,2.35,10.2,G4
64167,2.77,23.39,G5
64197,3.77,86.74,G10
64229,3.38,60.05,G9
64231,2.78,23.65,G5
64234,2.49,12.28,G4
64236,3.24,49.8,G7
64241,4.04,96.86,G10
64243,3.73,83.91,G10
64245,3.72,83.63,G10
64249,3.18,46.59,G7
64273,3.32,55.88,G8
64275,3.86,90.1,G10
64278,3.69,82.21,G10
64280,3.33,56.81,G8
64283,3.83,89.14,G10
64285,3.69,81.98,G10
64288,2.7,20.37,G5
64321,3.69,82.0,G10
64325,3.0,34.83,G6
64327,3.0,34.83,G6
64338,3.78,86.77,G10
64365,3.0,34.83,G6
64368,2.28,9.11,G3
64385,3.39,60.35,G9
64408,3.83,89.14,G10
64410,3.12,43.3,G7
64418,3.97,92.94,G10
64424,2.0,5.36,G3
64427,3.25,50.94,G8
64497,2.81,24.66,G5
64499,3.55,73.89,G10
64501,3.46,64.68,G9
64508,2.28,9.13,G3
64511,3.65,79.52,G10
64517,3.0,34.83,G6
64519,3.5,68.96,G9
64522,4.25,98.3,G10
64524,2.83,25.61,G5
64548,2.12,7.18,G3
64550,2.9,28.29,G5
64552,1.75,3.24,G2
64575,3.75,84.65,G10
64577,3.75,85.34,G10
64611,3.12,43.3,G7
64614,3.98,93.14,G10
64620,3.83,88.86,G10
64622,3.79,87.36,G10
64645,2.0,5.36,G3
64650,3.46,64.74,G9
64652,2.73,21.06,G5
64658,3.33,56.81,G8
64660,3.4,60.95,G9
64695,3.5,68.96,G9
64701,3.81,88.2,G10
64704,3.5,68.96,G9
64716,3.72,83.5,G10
64747,2.62,18.23,G4
64750,2.8,24.28,G5
64754,2.75,22.24,G5
64784,2.75,22.24,G5
64793,3.83,89.14,G10
64839,3.88,90.91,G10
64845,3.1,41.88,G7
64895,3.25,50.94,G8
64897,3.38,59.55,G8
64900,3.45,63.88,G9
64903,3.21,48.38,G7
64906,3.65,79.52,G10
64918,2.25,8.6,G3
64921,2.64,18.7,G4
64923,3.25,50.94,G8
64926,2.92,28.88,G5
64930,3.64,79.18,G10
64942,3.42,62.31,G9
64944,3.0,34.83,G6
64953,3.35,58.08,G8
64957,3.65,79.7,G10
64959,3.83,89.14,G10
64969,3.46,64.57,G9
64976,2.19,7.81,G3
64979,3.25,50.94,G8
64983,3.44,63.12,G9
64986,3.4,61.22,G9
64990,3.55,73.8,G10
64993,3.83,88.93,G10
64997,3.07,40.22,G7
64999,1.55,2.76,G2
65001,3.3,54.46,G8
65006,3.42,62.05,G9
65011,3.7,82.53,G10
65025,2.25,8.6,G3
65027,3.17,45.77,G7
65033,3.0,34.83,G6
65037,3.55,73.98,G10
65045,2.94,29.8,G5
65051,2.75,22.24,G5
65063,3.25,50.94,G8
65088,3.15,44.45,G7
65091,3.61,77.44,G10
65111,2.94,29.69,G5
65126,3.4,61.12,G9
65130,3.54,73.28,G10
65133,3.74,84.47,G10
65135,3.8,87.61,G10
65142,3.67,81.15,G10
65155,2.76,23.12,G5
65181,2.83,25.17,G5
65188,4.0,96.5,G10
65193,3.03,38.8,G6
65204,3.06,39.95,G6
65216,3.61,77.43,G10
65225,3.55,74.04,G10
65227,3.0,34.83,G6
65230,3.36,58.55,G8
65235,3.5,68.96,G9
65238,3.28,53.09,G8
65243,2.89,27.91,G5
65256,3.46,64.37,G9
65259,3.49,65.65,G9
65261,3.83,88.75,G10
65263,3.0,34.83,G6
65267,3.0,34.83,G6
65277,2.5,14.16,G4
65288,3.25,50.94,G8
65290,3.35,58.08,G8
65293,2.94,29.94,G5
65300,2.9,28.29,G5
65304,3.17,45.77,G7
65310,2.93,29.57,G5
65315,2.12,7.12,G3
65350,2.75,22.24,G5
65352,2.57,17.04,G4
65357,4.06,97.05,G10
65359,2.73,21.02,G5
65370,3.0,34.83,G6
65381,3.62,78.15,G10
65387,3.0,34.83,G6
65400,1.69,3.0,G2
65418,3.46,64.56,G9
65435,2.68,19.83,G4
65465,3.26,52.11,G8
65468,3.0,34.83,G6
65514,3.98,93.08,G10
65518,2.56,16.72,G4
65521,2.69,20.07,G5
65538,3.21,48.38,G7
65552,2.5,14.16,G4
65556,3.5,68.96,G9
65558,3.08,40.98,G7
65562,3.5,68.96,G9
65564,3.5,68.96,G9
65567,2.89,27.72,G5
65577,3.13,43.76,G7
65585,2.89,28.04,G5
65588,3.63,78.45,G10
65596,3.76,86.24,G10
65601,2.64,18.61,G4
65603,2.86,26.79,G5
65612,3.68,81.69,G10
65614,2.75,22.24,G5
65621,3.0,34.83,G6
65629,3.5,68.96,G9
65631,3.29,53.96,G8
65633,3.25,50.94,G8
65638,3.5,68.96,G9
65640,3.62,78.15,G10
65642,3.8,87.72,G10
65651,3.05,39.39,G6
65660,3.55,73.6,G10
65665,3.3,54.75,G8
65667,3.0,34.83,G6
65669,3.0,34.83,G6
65672,3.26,52.14,G8
65682,3.3,54.85,G8
65685,3.17,46.39,G7
65696,3.0,34.83,G6
65698,3.5,68.96,G9
65702,3.0,34.83,G6
65709,3.42,62.22,G9
65721,3.59,76.23,G10
65729,4.0,94.92,G10
65731,2.85,26.23,G5
65738,2.02,6.51,G3
65740,2.13,7.26,G3
65762,3.25,50.94,G8
65764,3.3,54.46,G8
65770,3.5,68.96,G9
65772,3.14,44.44,G7
65780,3.17,45.77,G7
65796,3.61,76.99,G10
65802,2.5,12.36,G4
65810,3.23,49.38,G7
65813,2.45,11.83,G4
65817,2.7,20.47,G5
65840,3.25,50.94,G8
65845,3.09,41.25,G7
65866,3.5,68.96,G9
65868,3.4,60.76,G9
65878,3.67,80.62,G10
65882,3.19,47.04,G7
65894,3.27,52.73,G8
65899,3.32,55.87,G8
65907,1.85,3.7,G2
65909,4.0,94.92,G10
65927,2.81,24.78,G5
65930,1.5,2.22,G2
65932,2.12,7.18,G3
65935,3.15,44.68,G7
65939,3.34,57.46,G8
65974,2.93,29.37,G5
65982,3.31,55.17,G8
65984,2.79,23.77,G5
65986,3.7,82.53,G10
65994,1.0,0.73,G1
66006,3.0,34.83,G6
66008,4.5,99.04,G10
66015,3.0,34.83,G6
66019,3.55,73.8,G10
66025,2.44,11.58,G4
66036,3.0,34.83,G6
66051,3.12,43.3,G7
66053,3.06,39.95,G6
66057,2.0,5.36,G3
66059,3.08,40.79,G7
66066,2.08,6.81,G3
66068,3.8,87.84,G10
66090,3.51,72.05,G10
66092,3.61,77.44,G10
66097,3.79,87.21,G10
66105,3.14,44.3,G7
66118,3.97,92.94,G10
66130,3.53,72.96,G10
66140,2.54,16.36,G4
66152,2.57,16.93,G4
66156,3.33,56.25,G8
66171,3.19,46.91,G7
66198,3.17,46.36,G7
66200,3.39,60.2,G9
66203,3.3,54.12,G8
66234,3.26,52.25,G8
66240,3.0,31.57,G6
66246,2.45,11.85,G4
66250,3.0,34.83,G6
66252,3.62,78.15,G10
66268,2.0,5.36,G3
66279,3.52,72.52,G10
66282,3.6,76.62,G10
66284,3.29,53.59,G8
66289,3.63,78.73,G10
66295,3.65,79.52,G10
66297,3.72,83.76,G10
66302,3.69,82.0,G10
66304,2.82,24.91,G5
66306,2.0,5.36,G3
66310,3.05,39.29,G6
66317,3.6,76.88,G10
66320,3.31,55.09,G8
66323,3.47,64.85,G9
66330,3.25,50.94,G8
66335,3.37,59.05,G8
66337,3.37,58.88,G8
66339,4.04,96.86,G10
66344,2.61,17.87,G4
66352,3.75,85.34,G10
66354,2.88,27.48,G5
66365,3.1,41.88,G7
66369,2.55,16.59,G4
66371,4.0,94.92,G10
66385,3.53,72.59,G10
66389,4.0,94.92,G10
66427,3.01,38.22,G6
66437,3.5,68.96,G9
66440,3.38,59.55,G8
66472,1.86,3.71,G2
66491,2.5,14.16,G4
66503,2.38,10.77,G4
66506,2.8,24.45,G5
66509,3.27,52.49,G8
66511,3.46,64.3,G9
66513,2.5,14.16,G4
66517,1.78,3.43,G2
66537,3.67,80.62,G10
66539,2.25,8.6,G3
66544,3.58,75.74,G10
66547,3.63,78.53,G10
66549,2.11,7.06,G3
66551,2.35,10.2,G4
66553,3.83,89.14,G10
66579,2.58,17.29,G4
66581,2.65,18.88,G4
66584,2.67,19.42,G4
66586,1.38,1.66,G2
66590,3.5,68.96,G9
66592,2.93,29.37,G5
66596,3.4,61.15,G9
66614,3.08,40.98,G7
66618,3.52,72.56,G10
66620,3.0,34.83,G6
66639,2.2,7.9,G3
66652,1.75,3.24,G2
66655,3.5,68.96,G9
66659,2.38,10.6,G4
66662,3.75,85.34,G10
66665,3.72,83.44,G10
66667,3.4,60.95,G9
66686,3.54,73.33,G10
66691,3.01,38.37,G6
66701,2.5,14.16,G4
66718,3.5,68.96,G9
66720,3.38,59.55,G8
66744,3.45,63.85,G9
66758,3.86,90.1,G10
66762,3.6,76.79,G10
66783,2.63,18.49,G4
66785,3.65,79.64,G10
66789,2.48,12.19,G4
66798,2.75,21.49,G5
66801,3.27,52.82,G8
66808,2.07,6.75,G3
66811,4.0,94.92,G10
66813,3.82,88.49,G10
66815,3.0,34.83,G6
66854,3.78,86.88,G10
66857,3.67,80.62,G10
66859,3.08,40.98,G7
66861,3.5,68.96,G9
66866,3.25,50.94,G8
66868,2.7,20.37,G5
66870,3.7,82.32,G10
66897,2.5,14.16,G4
66900,1.55,2.75,G2
66902,2.21,7.99,G3
66904,2.5,14.16,G4
66915,3.12,42.79,G7
66927,4.0,94.92,G10
66932,1.83,3.63,G2
66934,4.08,97.23,G10
66941,1.43,1.7,G2
66943,2.97,30.86,G6
66947,3.19,46.98,G7
66977,3.9,91.5,G10
66979,3.1,41.88,G7
66981,2.33,9.86,G3
66983,3.67,80.62,G10
67009,3.36,58.44,G8
67068,3.36,58.44,G8
67070,2.58,17.29,G4
67073,2.66,19.02,G4
67087,3.66,79.99,G10
67096,3.33,56.81,G8
67098,3.86,90.21,G10
67135,3.83,89.14,G10
67138,3.51,71.92,G10
67140,3.67,81.16,G10
67168,2.99,31.37,G6
67186,2.98,31.21,G6
67190,3.62,78.15,G10
67193,3.12,42.96,G7
67197,3.04,38.92,G6
67223,3.51,71.86,G10
67233,3.2,47.63,G7
67247,3.0,34.83,G6
67252,3.08,40.77,G7
67255,3.92,91.88,G10
67257,2.36,10.28,G4
67267,3.52,72.47,G10
67295,3.63,78.38,G10
67298,2.83,25.61,G5
67300,3.0,34.83,G6
67314,2.83,25.61,G5
67316,4.0,94.92,G10
67331,1.5,2.22,G2
67354,2.85,26.26,G5
67356,2.6,17.62,G4
67359,3.14,44.3,G7
67361,2.86,26.58,G5
67363,3.35,58.08,G8
67365,2.81,24.56,G5
67370,3.69,81.84,G10
67405,2.98,31.2,G6
67408,3.31,54.97,G8
67420,2.92,29.18,G5
67422,3.73,83.81,G10
67424,3.6,76.62,G10
67429,3.85,89.76,G10
67457,2.91,28.63,G5
67459,2.56,16.85,G4
67464,3.4,60.95,G9
67501,2.83,25.61,G5
67504,3.92,91.92,G10
67508,3.65,79.63,G10
67534,2.82,25.05,G5
67536,3.42,62.05,G9
67603,1.89,3.91,G2
67607,3.34,57.74,G8
67618,3.23,49.15,G7
67620,3.47,64.87,G9
67624,3.13,43.83,G7
67665,3.77,86.65,G10
67667,2.95,30.13,G6
67675,3.25,50.94,G8
67695,2.89,27.81,G5
67702,3.33,56.81,G8
67704,2.5,14.16,G4
67706,3.23,49.26,G7
67734,3.49,65.86,G9
67744,2.56,16.85,G4
67748,3.07,40.23,G7
67784,3.31,54.91,G8
67788,2.93,29.45,G5
67792,3.42,62.05,G9
67799,2.97,30.78,G6
67801,3.68,81.31,G10
67803,3.25,50.94,G8
67809,2.75,22.24,G5
67812,2.68,19.94,G4
67839,3.43,62.69,G9
67845,3.21,48.38,G7
67847,3.25,50.94,G8
67850,1.79,3.46,G2
67852,3.5,68.96,G9
67865,3.86,90.1,G10
67867,2.07,6.75,G3
67869,3.08,40.77,G7
67871,2.46,12.0,G4
67873,3.5,68.96,G9
67876,2.75,22.24,G5
67878,3.0,34.83,G6
67881,1.0,0.73,G1
67888,3.73,83.91,G10
67890,3.5,68.96,G9
67892,2.93,29.37,G5
67894,2.17,7.58,G3
67896,3.33,56.81,G8
67898,2.75,22.24,G5
67900,2.0,5.36,G3
67907,3.4,61.28,G9
67923,3.18,46.59,G7
67925,3.38,59.55,G8
67927,3.25,50.94,G8
67929,3.46,64.6,G9
67931,3.17,45.77,G7
67949,2.84,26.12,G5
67957,3.47,64.85,G9
67980,2.14,7.29,G3
67983,3.47,64.96,G9
67997,3.85,89.72,G10
67999,3.58,75.62,G10
68012,2.75,22.24,G5
68028,3.28,53.4,G8
68039,3.42,62.05,G9
68044,3.64,79.18,G10
68067,3.5,68.96,G9
68069,3.38,60.08,G9
68073,3.72,83.72,G10
68099,3.72,83.43,G10
68115,3.75,85.34,G10
68128,3.17,45.77,G7
68135,3.15,44.82,G7
68137,3.14,44.3,G7
68153,3.67,80.62,G10
68157,4.02,96.73,G10
68159,3.56,74.55,G10
68161,3.0,34.83,G6
68163,3.12,43.3,G7
68168,3.69,81.84,G10
68173,3.5,68.96,G9
68175,4.25,98.3,G10
68177,2.0,5.36,G3
68180,3.81,88.3,G10
68194,3.72,83.69,G10
68201,3.07,40.39,G7
68205,3.12,42.97,G7
68214,3.5,68.96,G9
68216,3.33,56.81,G8
68222,2.5,14.16,G4
68226,2.71,20.62,G5
68233,3.0,34.83,G6
68237,4.02,96.7,G10
68242,3.0,34.83,G6
68244,2.07,6.78,G3
68246,1.75,3.24,G2
68254,3.0,34.83,G6
68259,3.29,53.9,G8
68263,3.45,64.08,G9
68265,4.5,99.04,G10
68269,3.73,84.13,G10
68271,3.19,46.98,G7
68273,3.65,79.52,G10
68288,2.37,10.49,G4
68314,4.5,99.04,G10
68319,3.33,56.34,G8
68324,2.78,23.69,G5
68329,2.0,5.36,G3
68337,3.5,68.96,G9
68339,3.0,34.83,G6
68347,3.89,91.14,G10
68349,3.72,83.63,G10
68358,3.97,92.92,G10
68392,2.53,16.23,G4
68411,3.08,40.98,G7
68442,3.2,47.45,G7
68444,3.11,42.64,G7
68462,2.5,14.16,G4
68472,3.8,88.02,G10
68474,2.38,10.6,G4
68480,2.92,28.88,G5
68482,3.14,43.89,G7
68484,2.67,19.42,G4
68486,3.78,86.93,G10
68489,3.29,53.59,G8
68495,2.62,18.23,G4
68498,2.94,29.69,G5
68511,3.4,61.3,G9
68513,2.55,16.55,G4
68515,3.75,85.34,G10
68517,3.94,92.49,G10
68519,2.3,9.36,G3
68522,3.89,91.15,G10
68524,2.5,14.16,G4
68533,2.88,27.28,G5
68536,3.72,83.45,G10
68539,3.25,50.94,G8
68541,3.5,68.96,G9
68544,4.0,94.92,G10
68548,3.11,42.48,G7
68552,3.31,55.29,G8
68554,3.27,52.76,G8
68572,3.5,68.96,G9
68574,3.0,34.83,G6
68576,1.75,3.24,G2
68590,3.0,34.83,G6
68593,2.88,27.28,G5
68597,3.54,73.43,G10
68600,2.81,24.76,G5
68612,3.43,62.58,G9
68614,3.1,41.88,G7
68645,3.38,59.55,G8
68647,2.5,14.16,G4
68650,3.06,39.73,G6
68653,3.73,84.09,G10
68659,3.28,53.38,G8
68662,2.75,22.24,G5
68664,2.75,22.24,G5
68667,2.85,26.46,G5
68674,3.52,72.46,G10
